Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
217513000285;ESCUELA RURAL PALMA ALTA;1;Bajo;46;0.0573;;RURAL;4;23;19;0;0;Pácora;4;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000603;ESCUELA CRISTOBAL COLÓN;1;Bajo;46;0.0573;;RURAL;12;34;0;0;0;Samaná;2;;Caldas;Caldas;;
266572000109;SE VILLA CLARET;3;Crítico;45;0.1014;OFICIAL;RURAL;6;23;16;0;0;Pueblo Rico;2;;Risaralda;Risaralda;SI;
376364000952;COLEGIO SINTRA INFRA;2;Moderado;45;0.1626;NO OFICIAL;URBANA;13;32;0;0;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
205837003351;C.E. COCUELO SAN FELIPE;2;Moderado;45;0.1202;OFICIAL;RURAL;3;24;18;0;0;Turbo;2;;Turbo;Antioquia;SI;
273870000266;LA FLORESTA;2;Moderado;45;0.0322;OFICIAL;RURAL;3;21;21;0;0;Villahermosa;3;;Tolima;Tolima;SI;
217001002073;INSTITUCIÓN EDUCATIVA MALTERIA SEDE RUR B;2;Moderado;45;0.0947;OFICIAL;RURAL;5;21;14;5;0;Manizales;1;;Manizales;Caldas;SI;
127001003941;SEDE IPPCH;2;Moderado;45;0.1225;OFICIAL;URBANA;0;45;0;0;0;Quibdó;1;;Quibdó;Chocó;SI;Claro Colombia | Natura Cosmeticos Ltda.
227413000020;SEDE LA PLAYA;2;Moderado;45;0.0395;OFICIAL;RURAL;7;21;0;0;17;Lloró;2;;Choco;Chocó;SI;
376111000077;COL COOP OBRERO DEL VALLE;1;Bajo;45;0.2499;NO OFICIAL;URBANA;0;0;0;0;45;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
317001005239;GIMNASIO LOS ANDES;1;Bajo;45;0.0947;NO OFICIAL;URBANA;4;41;0;0;0;Manizales;;;Manizales;Caldas;SI;
273675000529;EL SALAD0;1;Bajo;45;0.0322;OFICIAL;RURAL;6;24;15;0;0;San Antonio;2;;Tolima;Tolima;SI;
227050000014;SEDE VILLA LENINA;1;Bajo;45;0.0395;OFICIAL;RURAL;1;32;0;0;12;Atrato;3;;Choco;Chocó;SI;
241001003914;EL CHAPURO;1;Bajo;45;0.0667;OFICIAL;RURAL;7;21;11;6;0;Neiva;5;;Neiva;Huila;SI;
276041000401;JUAN XXIII;3;Crítico;45;0.0346;OFICIAL;RURAL;2;7;0;0;36;Ansermanuevo;1;;Valle;Valle del Cauca;SI;
276616000476;SANTO DOMINGO SAVIO;3;Crítico;45;0.0346;OFICIAL;RURAL;4;21;19;1;0;Riofrío;2;;Valle;Valle del Cauca;SI;
219137001316;CENTRO DOCENTE MANUELICO;3;Crítico;45;;OFICIAL;RURAL;4;41;0;0;0;Caldono;3;;;Cauca;;
219450000461;INSTITUCION EDUCATIVA CAJAMARCA (SEDE PRINCIPAL);1;Bajo;45;;OFICIAL;RURAL;4;18;23;0;0;Mercaderes;4;1;;Cauca;;
219473000832;EL CRUCERO DE PAN DE AZUCAR;1;Bajo;45;;OFICIAL;RURAL;7;38;0;0;0;Morales;3;;;Cauca;;
219517000541;ALTO DEL CARMEN;1;Bajo;45;;OFICIAL;RURAL;2;43;0;0;0;Páez;3;;;Cauca;;
219573000082;LAS BRISAS (sede principal);1;Bajo;45;;OFICIAL;RURAL;9;36;0;0;0;Puerto Tejada;6;1;;Cauca;;Fundación SURA
219743000058;CENTRO DOCENTE LOMA DEL CARMEN;2;Moderado;45;;OFICIAL;RURAL;10;35;0;0;0;Silvia;3;;;Cauca;;
219780000297;VARONES ASNAZU;1;Bajo;45;;OFICIAL;RURAL;34;11;0;0;0;Suárez;3;;;Cauca;;
205079000079;C. E. R. LA CUESTA;2;Moderado;45;0.0104;OFICIAL;RURAL;7;22;16;0;0;Barbosa;2;;Antioquia;Antioquia;;
205093000359;C. E. R. SAN MATEO;2;Moderado;45;0.0104;OFICIAL;RURAL;2;24;16;3;0;Betulia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205134000130;NORIZAL;2;Moderado;45;0.0104;OFICIAL;RURAL;4;28;13;0;0;Campamento;4;;Antioquia;Antioquia;;
205197000156;C. E. R. LA PLAYA;2;Moderado;45;0.0104;OFICIAL;RURAL;4;6;18;17;0;Cocorná;3;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
276892000706;LAUREANO GOMEZ CASTRO;1;Bajo;45;0.2;OFICIAL;RURAL;11;4;25;5;0;Yumbo;4;;Yumbo;Valle del Cauca;;
217614000570;CENTRO DOCENTE SERAFIN LEON;1;Bajo;45;0.056;;RURAL;4;41;0;0;0;Riosucio;2;;Caldas;Caldas;;
217653000625;INSTITUCIÓN EDUCATIVA EL PERRO - SEDE PRINCIPAL;2;Moderado;45;0.056;;RURAL;1;14;22;8;0;Salamina;11;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417000860;SAN NICOLAS DE BARI;3;Crítico;45;0.1998;;RURAL;10;35;0;0;0;Lorica;1;;Lorica;Córdoba;;
227001003032;SEDE ANTONIA SANTO DE WINANDO.;2;Moderado;44;0.1198;OFICIAL;RURAL;14;30;0;0;0;Quibdó;2;;Quibdó;Chocó;SI;
317001007274;JARDÍN INFANTIL MADAGASCAR;1;Bajo;44;0.0926;NO OFICIAL;URBANA;44;0;0;0;0;Manizales;;;Manizales;Caldas;SI;
219418001404;CACAHUAL (sede principal);1;Bajo;44;;OFICIAL;RURAL;10;34;0;0;0;López de Micay;5;1;;Cauca;;
219473006423;LA ESTRELLA;1;Bajo;44;;OFICIAL;RURAL;9;35;0;0;0;Morales;4;;;Cauca;;
219548000167;SAN MIGUEL -PISITAO GRANDE (sede principal);1;Bajo;44;;OFICIAL;RURAL;5;39;0;0;0;Piendamó - Tunía;4;1;;Cauca;;
219548000311;ESCUELA RURAL MIXTA LA MARIA;1;Bajo;44;;OFICIAL;RURAL;6;38;0;0;0;Piendamó - Tunía;4;;;Cauca;;
419318002097;LEVANTE EN MARCHA;2;Moderado;44;;OFICIAL;RURAL;5;14;22;3;0;Guapi;8;1;;Cauca;;
419355001203;CONCENTRACION EDUCATIVA COMUNITARIA (E.R.M.) EL TRIUNFO;1;Bajo;44;;OFICIAL;RURAL;1;43;0;0;0;Inzá;2;;;Cauca;;
219807000341;SAMBONI ALTO (sede principal);3;Crítico;44;;OFICIAL;RURAL;6;38;0;0;0;Timbío;4;1;;Cauca;;
163594000281;EL ROCIO;1;Bajo;44;0.1212;OFICIAL;URBANA;9;35;0;0;0;Quimbaya;2;;Quindio;Quindio;;Claro Colombia
205093000324;C. E. R. LA CIBELES;2;Moderado;44;0.0101;OFICIAL;RURAL;0;23;19;2;0;Betulia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205209000301;C. E. R. CRISTALINA;2;Moderado;44;0.0101;OFICIAL;RURAL;4;23;17;0;0;Concordia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
225535000150;ESCUELA RURAL GUCHIPAS;2;Moderado;44;0.0164;OFICIAL;RURAL;4;40;0;0;0;Pasca;2;;Cundinamarca;Cundinamarca;;
225843000187;ESCUELA RURAL SOAGA;2;Moderado;44;0.0164;OFICIAL;RURAL;7;37;0;0;0;Villa de San Diego de Ubaté;2;;Cundinamarca;Cundinamarca;;
276100000399;MARIA AUXILIADORA;2;Moderado;44;0.0338;OFICIAL;RURAL;12;32;0;0;0;Bolívar;2;;Valle;Valle del Cauca;;
217486000146;ESCUELA SIMÓN BOLIVAR;2;Moderado;44;0.0548;;RURAL;6;18;20;0;0;Neira;5;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000590;POSPRIMARIA LA REINA;2;Moderado;44;0.0548;;RURAL;1;21;22;0;0;Samaná;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217616000321;ESCUELA MORRO AZUL;2;Moderado;44;0.0548;;RURAL;0;0;37;7;0;Risaralda;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417003036;SAN PEDRO;3;Crítico;44;0.1954;;RURAL;2;42;0;0;0;Lorica;2;;Lorica;Córdoba;;
223417002307;EL BRILLANTE;3;Crítico;44;0.1954;;RURAL;4;40;0;0;0;Lorica;2;;Lorica;Córdoba;;
227491000443;SEDE URABARA;2;Moderado;43;0.0378;OFICIAL;RURAL;5;21;0;0;17;Nóvita;1;;Choco;Chocó;SI;
241001000494;SAN JORGE;2;Moderado;43;0.0637;OFICIAL;RURAL;14;29;0;0;0;Neiva;3;;Neiva;Huila;SI;
227615000544;CE TAMBORAL - SEDE PRINCIPAL;2;Moderado;43;0.0378;OFICIAL;RURAL;9;10;24;0;0;Riosucio;2;1;Choco;Chocó;SI;
215837000102;I.E. SAN NICOLAS - SEDE PRINCIPAL;1;Bajo;43;0.0329;OFICIAL;RURAL;6;15;22;0;0;Tuta;11;1;Boyaca;Boyacá;NO;
227615000013;SEDE LA PUNTA;1;Bajo;43;0.0378;OFICIAL;RURAL;2;41;0;0;0;Riosucio;3;;Choco;Chocó;SI;
276616000280;SANTA FE;2;Moderado;43;0.033;OFICIAL;RURAL;7;21;15;0;0;Riofrío;3;;Valle;Valle del Cauca;SI;
205079000184;C. E. R. LA CHORRERA;2;Moderado;43;0.0099;OFICIAL;RURAL;5;38;0;0;0;Barbosa;2;;Antioquia;Antioquia;;
205893001523;I. E. R. ALTO CIMITARRA;2;Moderado;43;0.0099;OFICIAL;RURAL;0;13;18;3;9;Yondó;2;;Antioquia;Antioquia;;
205001010272;CENTRO EDUCATIVO SAGRADO CORAZON;1;Bajo;43;0.0118;OFICIAL;RURAL;3;40;0;0;0;Medellín;2;;Medellín;Antioquia;;
276828000140;GENERAL SANTANDER;3;Crítico;43;0.033;OFICIAL;RURAL;6;37;0;0;0;Trujillo;2;;Valle;Valle del Cauca;;
117446000068;ESCUELA URBANA SIMON BOLIVAR;2;Moderado;43;0.0535;;URBANA;3;40;0;0;0;Marulanda;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217524000236;INSTITUCIÓN EDUCATIVA CARTAGENA - SEDE PRINCIPAL;1;Bajo;43;0.0535;;RURAL;2;12;24;5;0;Palestina;4;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000859;ESCUELA RURAL CONGAL;2;Moderado;43;0.0535;;RURAL;3;25;15;0;0;Samaná;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217873000138;ESCUELA NUEVA RIO CLARO;1;Bajo;43;0.0535;;RURAL;5;38;0;0;0;Villamaría;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
227001001072;SEDE LAS MERCEDES;2;Moderado;42;0.1143;OFICIAL;RURAL;19;23;0;0;0;Quibdó;4;1;Quibdó;Chocó;SI;
252356001060;INSTITUCIÓN EDUCATIVA AGROINDUSTRIAL LOS PASTOS SEDE 7 ¿INAGAN;2;Moderado;42;0.1997;OFICIAL;RURAL;5;37;0;0;0;Ipiales;4;;Ipiales;Nariño;NO;
205837007136;ARENERA 2;2;Moderado;42;0.1122;OFICIAL;RURAL;7;35;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
276113000436;MARIANO GONZALEZ;1;Bajo;42;0.0323;OFICIAL;RURAL;13;29;0;0;0;Bugalagrande;2;1;Valle;Valle del Cauca;SI;Fundación Carvajal
227077001225;SEDE DE BELLAVISTA;1;Bajo;42;0.0369;OFICIAL;RURAL;6;36;0;0;0;Bajo Baudó;3;;Choco;Chocó;SI;
263001001061;SANTA ANA;1;Bajo;42;0.1038;OFICIAL;RURAL;2;18;22;0;0;Armenia;3;;Armenia;Quindio;SI;
376111032301;INST DE EDUCACION COMFENALCO VALLE;1;Bajo;42;0.2332;NO OFICIAL;URBANA;0;0;0;0;42;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
276233000570;JOSE ANTONIO GALAN;1;Bajo;42;0.0323;OFICIAL;RURAL;3;21;0;0;18;Dagua;1;;Valle;Valle del Cauca;SI;
276275000359;SANTA ANA;2;Moderado;42;0.0323;OFICIAL;RURAL;4;38;0;0;0;Florida;3;;Valle;Valle del Cauca;SI;Natura Cosmeticos Ltda.
219050000160;MIROLINDO (sede principal);1;Bajo;42;;OFICIAL;RURAL;9;33;0;0;0;Argelia;4;1;;Cauca;;
219110000199;EL SILENCIO;1;Bajo;42;;OFICIAL;RURAL;6;36;0;0;0;Buenos Aires;3;;;Cauca;;
219130000845;ALTO GRANDE;3;Crítico;42;;OFICIAL;RURAL;4;38;0;0;0;Cajibío;3;;;Cauca;;
219137001294;ESCUELA RURAL MIXTO EL MIRADOR;1;Bajo;42;;OFICIAL;RURAL;7;35;0;0;0;Caldono;2;;;Cauca;;
219256002100;CERRITO (sede principal);1;Bajo;42;;OFICIAL;RURAL;12;19;11;0;0;El Tambo;5;1;;Cauca;;
219418000157;YULLAL JOLI;3;Crítico;42;;OFICIAL;RURAL;2;31;9;0;0;López de Micay;3;;;Cauca;;
205034000299;I. E. SAN JOSE;2;Moderado;42;0.0097;OFICIAL;RURAL;4;38;0;0;0;Andes;6;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
205576000392;C. E. R. CORINTO;2;Moderado;42;0.0097;OFICIAL;RURAL;3;25;14;0;0;Pueblorrico;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205667000123;EL BIZCOCHO;2;Moderado;42;0.0097;OFICIAL;RURAL;3;21;18;0;0;San Rafael;2;;Antioquia;Antioquia;;Fundación Secretos Para Contar
266001003861;LA COLONIA;3;Crítico;42;0.0543;OFICIAL;RURAL;10;32;0;0;0;Pereira;1;;Pereira;Risaralda;;
266594000226;SE OPIRAMA;2;Moderado;42;0.0946;OFICIAL;RURAL;10;26;0;0;6;Quinchía;;;Risaralda;Risaralda;;
276306000247;NUESTRA SEÑORA DEL CARMEN;1;Bajo;42;0.0323;OFICIAL;RURAL;1;7;21;13;0;Ginebra;3;;Valle;Valle del Cauca;;
276828001154;JARADEAI DACHI BEDEA;3;Crítico;42;0.0323;OFICIAL;RURAL;8;34;0;0;0;Trujillo;2;;Valle;Valle del Cauca;;
217042000131;SEDE CHAPATA;1;Bajo;42;0.0523;;RURAL;3;30;9;0;0;Anserma;2;;Caldas;Caldas;;
217524000139;CENTRO EDUCATIVO EL REPOSO;2;Moderado;42;0.0523;;RURAL;2;14;26;0;0;Palestina;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
127001000021;SEDE BUENOS AIRES;3;Crítico;41;0.1116;OFICIAL;URBANA;2;39;0;0;0;Quibdó;4;;Quibdó;Chocó;SI;
273270000289;LA ARGELIA;2;Moderado;41;0.0294;OFICIAL;RURAL;4;37;0;0;0;Palocabildo;3;;Tolima;Tolima;SI;
205541000448;C. E. R. HORIZONTES;2;Moderado;41;0.0094;OFICIAL;RURAL;6;35;0;0;0;Peñol;2;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
205837005061;E.R. LA TECA;2;Moderado;41;0.1095;OFICIAL;RURAL;5;36;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
205837003718;E.R. MONOMACHO (D)(UNIT);2;Moderado;41;0.1095;OFICIAL;RURAL;10;31;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
250006000122;SEDE EL PLAYON;2;Moderado;41;0.036;OFICIAL;RURAL;0;41;0;0;0;Acacías;2;;Meta;Meta;NO;Ecopetrol
176233001016;INDALECIO LIEVANO AGUIRRE.;3;Crítico;41;0.0315;OFICIAL;URBANA;0;41;0;0;0;Dagua;1;;Valle;Valle del Cauca;SI;
219418001200;EL CACAO;1;Bajo;41;;OFICIAL;RURAL;5;36;0;0;0;López de Micay;3;;;Cauca;;
219517000088;ESCUELA LA FLORIDA;1;Bajo;41;;OFICIAL;RURAL;4;37;0;0;0;Páez;3;;;Cauca;;
205002000581;PURIMA;2;Moderado;41;0.0094;OFICIAL;RURAL;1;18;14;8;0;Abejorral;2;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
205002000564;C. E. R. JOSE ANTONIO VILLEGAS;2;Moderado;41;0.0094;OFICIAL;RURAL;1;14;16;10;0;Abejorral;3;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
205034000043;C. E. R. LA LIBERTADORA;2;Moderado;41;0.0094;OFICIAL;RURAL;4;21;16;0;0;Andes;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
205129007169;EL SESENTA;1;Bajo;41;0.0094;OFICIAL;RURAL;7;34;0;0;0;Caldas;2;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
205541000349;C. E. R. LA ALIANZA;2;Moderado;41;0.0094;OFICIAL;RURAL;3;24;14;0;0;Peñol;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205756000200;C. E. R. NARANJAL ARRIBA;1;Bajo;41;0.0094;OFICIAL;RURAL;3;12;21;5;0;Sonsón;2;;Antioquia;Antioquia;;
125580000077;CONCENTRACION URBANA MARCO FIDEL SUAREZ;2;Moderado;41;0.0153;OFICIAL;URBANA;0;41;0;0;0;Pulí;2;;Cundinamarca;Cundinamarca;;
166001004463;LA DULCERA;3;Crítico;41;0.053;OFICIAL;URBANA;0;41;0;0;0;Pereira;;;Pereira;Risaralda;;
276520002044;JOSE MARIA OBANDO;2;Moderado;41;0.0832;OFICIAL;RURAL;7;34;0;0;0;Palmira;3;1;Palmira;Valle del Cauca;;
217614000111;ESCUELA RURAL EL CARMELO;2;Moderado;41;0.051;;RURAL;2;11;15;13;0;Riosucio;5;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000662;COLEGIO LOS POMOS;1;Bajo;41;0.051;;RURAL;3;15;17;6;0;Samaná;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
423417003124;SANTA ISABEL;1;Bajo;41;0.1821;;RURAL;6;35;0;0;0;Lorica;2;;Lorica;Córdoba;;
376111800022;CENTRO DE EDUCACION INFANTIL Y DESARROLLO PSICOLOGICO - COIPSIC - SEDE PRINCIPAL;2;Moderado;40;0.2221;NO OFICIAL;URBANA;40;0;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
205591000242;C. E. R. ALTO DEL POLLO;3;Crítico;40;0.0092;OFICIAL;RURAL;5;35;0;0;0;Puerto Triunfo;1;;Antioquia;Antioquia;SI;
205138000614;C. E. R. LA HERRADURA;2;Moderado;40;0.0092;OFICIAL;RURAL;2;13;25;0;0;Cañasgordas;2;;Antioquia;Antioquia;SI;Fundación Incolmotos Yamaha
376111032271;FUND EDUC LIC POPULAR;1;Bajo;40;0.2221;NO OFICIAL;URBANA;40;0;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
241799000641;MEDIO ROBLAL;2;Moderado;40;0.0314;OFICIAL;RURAL;2;22;16;0;0;Tello;2;;Huila;Huila;SI;
252356000365;INSTITUCIÓN EDUCATIVA AGROINDUSTRIAL LOS PASTOS SEDE 5- YANALA-;2;Moderado;40;0.1902;OFICIAL;RURAL;8;32;0;0;0;Ipiales;2;;Ipiales;Nariño;NO;
227001000459;SEDE SAN FRANCISCO DE ICHO;2;Moderado;40;0.1089;OFICIAL;RURAL;10;30;0;0;0;Quibdó;3;;Quibdó;Chocó;SI;
205091000181;BELLAVISTA;2;Moderado;40;0.0092;OFICIAL;RURAL;2;25;13;0;0;Betania;3;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
276248000428;EDUARDO RIASCOS GRUESO;2;Moderado;40;0.0307;OFICIAL;RURAL;0;40;0;0;0;El Cerrito;1;;Valle;Valle del Cauca;SI;
276109001126;ANTONIO RICAURTE;1;Bajo;40;0.0717;OFICIAL;RURAL;3;18;19;0;0;Buenaventura;3;;Buenaventura;Valle del Cauca;SI;
219110000369;ESCUELA RURAL MIXTA AURES;2;Moderado;40;;OFICIAL;RURAL;3;37;0;0;0;Buenos Aires;3;;;Cauca;;
219142000603;CENTRO DOCENTE RURAL MIXTO GUATABA;1;Bajo;40;;OFICIAL;RURAL;9;31;0;0;0;Caloto;1;;;Cauca;;
219142800006;CENTRO DOCENTE RURAL MIXTO ALTAMIRA;1;Bajo;40;;OFICIAL;RURAL;3;37;0;0;0;Caloto;2;;;Cauca;;
219517000746;ESCUELA RURAL MIXTA LA MESA DE TOGOIMA;1;Bajo;40;;OFICIAL;RURAL;5;35;0;0;0;Páez;3;;;Cauca;;
219780000432;CENTRO RURAL MIXTO MATECAÑA;1;Bajo;40;;OFICIAL;RURAL;7;33;0;0;0;Suárez;3;;;Cauca;;
205093000499;C. E. R. EL TOSTADO;2;Moderado;40;0.0092;OFICIAL;RURAL;4;18;18;0;0;Betulia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205400000051;C. E. R. LA ALMERIA;2;Moderado;40;0.0092;OFICIAL;RURAL;6;34;0;0;0;La Unión;3;1;Antioquia;Antioquia;;Fundación Secretos Para Contar
205756000587;C. E. R. AURES SONSON;2;Moderado;40;0.0092;OFICIAL;RURAL;5;21;12;2;0;Sonsón;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
225035000412;ESCUELA RURAL EL CONSUELO;2;Moderado;40;0.0149;OFICIAL;RURAL;5;35;0;0;0;Anapoima;2;;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier
225339000109;ESCUELA RURAL LA PALMA;1;Bajo;40;0.0149;OFICIAL;RURAL;2;16;0;0;22;Gutiérrez;1;;Cundinamarca;Cundinamarca;;
266440800017;ANTONIO JOSE DE SUCRE;2;Moderado;40;0.0901;OFICIAL;RURAL;7;33;0;0;0;Marsella;2;;Risaralda;Risaralda;;
273067001920;SAN SEBASTIAN;1;Bajo;40;0.0287;OFICIAL;RURAL;3;37;0;0;0;Ataco;2;;Tolima;Tolima;;
276100800000;MAIGARA;3;Crítico;40;0.0307;OFICIAL;RURAL;7;33;0;0;0;Bolívar;2;;Valle;Valle del Cauca;;
276130000229;MARCO FIDEL SUAREZ;2;Moderado;40;0.0307;OFICIAL;RURAL;14;26;0;0;0;Candelaria;3;;Valle;Valle del Cauca;;
276250000575;CACIQUE CALARCA;2;Moderado;40;0.0307;OFICIAL;RURAL;11;29;0;0;0;El Dovio;2;;Valle;Valle del Cauca;;
217444000243;ESCUELA RURAL UNIÓN BAJA;1;Bajo;40;0.0498;;RURAL;2;21;17;0;0;Marquetalia;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662000310;ESCUELA RURAL LA QUINTA;1;Bajo;40;0.0498;;RURAL;1;6;21;12;0;Samaná;6;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
205837000735;SANTIAGO DE URABA (UNIT);2;Moderado;39;0.1042;OFICIAL;RURAL;1;12;26;0;0;Turbo;5;1;Turbo;Antioquia;SI;
205837006913;E.R. LA PLAYONA;2;Moderado;39;0.1042;OFICIAL;RURAL;13;26;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
268547000288;ESCUELA RURAL EL GUAMO;1;Bajo;39;0.1171;OFICIAL;RURAL;12;27;0;0;0;Piedecuesta;3;;Piedecuesta;Santander;NO;
273168002200;LA ALDEA;1;Bajo;39;0.0279;OFICIAL;RURAL;16;23;0;0;0;Chaparral;2;;Tolima;Tolima;SI;
276377000086;MARIA AUXILIADORA LOMITAS;1;Bajo;39;0.03;OFICIAL;RURAL;5;18;0;0;16;La Cumbre;6;;Valle;Valle del Cauca;SI;
276736000143;DOCE DE OCTUBRE;1;Bajo;39;0.03;OFICIAL;RURAL;2;17;17;3;0;Sevilla;4;;Valle;Valle del Cauca;SI;Fundación Carvajal
276736000674;JOSE MARIA CARBONEL;1;Bajo;39;0.03;OFICIAL;RURAL;3;13;0;0;23;Sevilla;2;;Valle;Valle del Cauca;SI;
119256000943;JARDIN EL TAMBO;1;Bajo;39;;OFICIAL;URBANA;39;0;0;0;0;El Tambo;2;;;Cauca;;
219418000891;SANTA CRUZ DEL SIGUI (sede principal);1;Bajo;39;;OFICIAL;RURAL;0;0;24;15;0;López de Micay;6;;;Cauca;;
219532002011;EL PORVENIR;1;Bajo;39;;OFICIAL;RURAL;8;31;0;0;0;Patía;3;;;Cauca;;
219548000701;MATECANA;1;Bajo;39;;OFICIAL;RURAL;5;34;0;0;0;Piendamó - Tunía;3;;;Cauca;;
219780000050;LA CHORRERA;3;Crítico;39;;OFICIAL;RURAL;9;30;0;0;0;Suárez;2;;;Cauca;;
205093000529;C. E. R. SANTA RITA;2;Moderado;39;0.009;OFICIAL;RURAL;3;15;17;4;0;Betulia;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205093000596;C. E. R. LA GUAMALITA;2;Moderado;39;0.009;OFICIAL;RURAL;3;22;14;0;0;Betulia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205642000480;LEON DE GREIFF;2;Moderado;39;0.009;OFICIAL;RURAL;4;35;0;0;0;Salgar;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205756000609;C. E. R. LA HABANA;2;Moderado;39;0.009;OFICIAL;RURAL;4;20;11;4;0;Sonsón;3;;Antioquia;Antioquia;;
205001002245;CENTRO EDUCATIVO EL PATIO;1;Bajo;39;0.0107;OFICIAL;RURAL;3;36;0;0;0;Medellín;2;;Medellín;Antioquia;;
276834001379;SEDE NO. 41 JOSE EUSTACIO RIVERA;1;Bajo;39;0.1415;OFICIAL;RURAL;3;36;0;0;0;Tuluá;2;;Tuluá;Valle del Cauca;;
276100000402;SANTO TOMAS DE AQUINO;2;Moderado;39;0.03;OFICIAL;RURAL;0;39;0;0;0;Bolívar;2;;Valle;Valle del Cauca;;
276863000918;INDALECIO MURIMBIA;2;Moderado;39;0.03;OFICIAL;RURAL;8;31;0;0;0;Versalles;1;;Valle;Valle del Cauca;;
276736000895;GENERAL SANTANDER SATELITE DE CUMBARCO;3;Crítico;39;0.03;OFICIAL;RURAL;0;0;24;7;8;Sevilla;5;;Valle;Valle del Cauca;;
217433000063;ESCUELA SAGRADO CORAZON;1;Bajo;39;0.0486;;RURAL;4;35;0;0;0;Manzanares;3;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217444000014;ESCUELA RULAR SANTA ELENA;1;Bajo;39;0.0486;;RURAL;7;32;0;0;0;Marquetalia;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217614000162;ESCUELA RURAL HONDURAS;3;Crítico;39;0.0486;;RURAL;3;36;0;0;0;Riosucio;1;;Caldas;Caldas;;
217662002355;INSTITUCION EDUCATIVA EL BOSQUE - SEDE PRINCIPAL;1;Bajo;39;0.0486;;RURAL;3;21;15;0;0;Samaná;5;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
227077001993;SEDE MEDARDO MARTINEZ;3;Crítico;38;0.0334;OFICIAL;RURAL;5;20;13;0;0;Medio Baudó;4;;Choco;Chocó;SI;
376111002614;LIC INF MANITAS CREATIVAS;1;Bajo;38;0.211;NO OFICIAL;URBANA;2;36;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
